Year Indiv Category Genotyped Mom Dad Sex simSex
1993 469 survivor N 1592 1402 1 1
1993 262 survivor Y 0 0 2 2
1993 1694 survivor Y 1592 1402 1 1
1993 1729 survivor Y 267 266 1 1
1993 1924 immigrant N 0 0 1 1
1993 1896 immigrant N 0 0 1 1
1993 1892 immigrant N 0 0 1 1
1993 1898 immigrant N 0 0 2 2
1993 1925 immigrant N 0 0 2 2
1993 1437 immigrant N 0 0 2 2
1993 1454 immigrant N 0 0 2 2
1993 1895 immigrant N 0 0 1 1
1993 1923 immigrant N 0 0 1 1
1993 2062 immigrant N 0 0 2 2
1993 2075 immigrant N 0 0 2 2
1993 1900 immigrant N 0 0 2 2
1993 1893 immigrant N 0 0 2 2
1993 1491 immigrant N 0 0 1 1
1993 2141 immigrant N 0 0 2 2
1993 1922 immigrant N 0 0 2 2
1993 2067 immigrant N 0 0 2 2
1994 2196 nestling N 2424 1690 0 1
1994 2197 nestling N 2424 1690 0 1
1994 2198 nestling N 2424 1690 0 2
1994 2199 nestling N 25 469 0 2
1994 2200 nestling N 25 469 0 1
1994 2201 nestling N 25 469 0 2
1994 2202 nestling N 25 469 0 1
1994 2203 nestling N 1922 1689 2 2
1994 2204 nestling N 1922 1689 0 1
1994 2205 nestling N 421 360 0 2
1994 2206 nestling N 421 360 0 2
1994 2211 nestling Y 1461 1924 2 2
1994 2212 nestling N 1461 1924 1 1
1994 2213 nestling N 1461 1924 1 1
1994 2208 nestling N 1443 1441 0 1
1994 2209 nestling N 1443 1441 2 2
1994 2210 nestling N 1443 1441 0 1
1994 2220 nestling N 1409 487 0 2
1994 2221 nestling N 1409 487 0 2
1994 2222 nestling N 1409 487 1 1
1994 2425 nestling N 433 1449 1 1
1994 2214 nestling N 422 1896 0 2
1994 2215 nestling N 422 1896 0 1
1994 2216 nestling N 1574 418 0 2
1994 2217 nestling N 1574 418 1 1
1994 2218 nestling N 1574 418 0 2
1994 2219 nestling N 1574 418 0 2
1994 2223 nestling N 80 1520 1 1
1994 2224 nestling N 80 1520 0 1
1994 2225 nestling N 1523 1481 0 2
1994 2226 nestling N 1523 1481 0 1
1994 2227 nestling N 1523 1481 2 2
1994 2228 nestling Y 427 2191 1 1
1994 2229 nestling N 427 2191 0 2
1994 2230 nestling N 427 2191 0 1
1994 2231 nestling N 2141 1579 1 1
1994 2232 nestling N 2067 1892 0 2
1994 2233 nestling N 2067 1892 0 2
1994 2234 nestling N 2067 1892 0 2
1994 2235 nestling N 1718 588 0 2
1994 2236 nestling N 1718 588 1 1
1994 2237 nestling Y 1718 588 2 2
1994 2238 nestling N 1578 1464 0 2
1994 2239 nestling N 1578 1464 0 2
1994 2240 nestling N 1693 1565 2 2
1994 2241 nestling N 1693 1565 0 1
1994 2242 nestling N 1693 1565 1 1
1994 2248 nestling N 386 1410 2 2
1994 2428 nestling N 1879 2185 1 1
1994 2429 nestling N 1879 2185 1 1
1994 2434 nestling N 1879 2185 0 2
1994 2244 nestling N 26 1694 0 2
1994 2245 nestling N 26 1694 0 2
1994 2246 nestling N 26 1694 0 1
1994 2247 nestling N 26 1694 0 1
1994 2249 nestling N 2192 1729 0 1
1994 2250 nestling N 2192 1729 0 2
1994 2251 nestling N 1925 1660 0 1
1994 2252 nestling N 1925 1660 0 2
1994 2253 nestling N 1925 1660 0 1
1994 2254 nestling N 1925 1660 0 2
1994 2255 nestling N 2783 233 0 2
1994 2256 nestling N 2783 233 0 1
1994 2257 nestling N 1900 474 0 2
1994 2258 nestling N 1900 474 0 2
1994 2259 nestling N 1900 474 0 2
1994 2260 nestling N 1438 1491 0 2
1994 2261 nestling N 1438 1491 0 1
1994 2262 nestling N 1438 1491 0 2
1994 2263 nestling N 67 2003 0 2
1994 2264 nestling N 67 2003 0 1
1994 2265 nestling N 67 2003 2 2
1994 2266 nestling N 58 1899 1 1
1994 2267 nestling N 58 1899 2 2
1994 2271 nestling N 2079 81 0 2
1994 2268 nestling N 6774 2243 0 1
1994 2269 nestling N 6774 2243 0 2
1994 2270 nestling N 6774 2243 0 2
1994 2272 nestling N 2106 1436 1 1
1994 2273 nestling N 2106 1436 0 1
1994 2274 nestling N 2106 1436 0 2
1994 2275 nestling N 1794 1519 0 2
1994 2276 nestling N 1794 1519 2 2
1994 2277 nestling N 1794 1519 0 1
1994 2278 nestling N 1794 1519 0 1
1994 2279 nestling N 431 2734 0 1
1994 2280 nestling N 431 2734 0 2
1994 2281 nestling N 1582 1591 0 1
1994 2282 nestling N 1582 1591 0 2
1994 2283 nestling N 1582 1591 1 1
1994 2284 nestling N 25 469 0 2
1994 2285 nestling N 25 469 0 1
1994 2286 nestling N 25 469 0 2
1994 2287 nestling N 2424 1690 0 2
1994 2288 nestling N 2424 1690 0 1
1994 2413 nestling N 1437 1716 0 2
1994 2414 nestling N 1437 1716 0 2
1994 2417 nestling N 218 224 0 2
1994 2418 nestling N 218 224 0 1
1994 2421 nestling N 1782 388 0 1
1994 2422 nestling N 1782 388 0 2
1994 2423 nestling N 1782 388 1 1
1994 427 survivor Y 0 0 2 2
1994 1990 survivor N 427 1395 1 1
1994 1991 survivor N 427 1395 1 1
1994 1515 survivor Y 0 0 2 2
1994 1924 survivor N 0 0 1 1
1994 422 survivor Y 0 0 2 2
1994 1896 survivor N 0 0 1 1
1994 1690 survivor N 0 0 1 1
1994 1996 survivor N 422 1896 2 2
1994 1519 survivor N 0 0 1 1
1994 1819 survivor Y 0 0 2 2
1994 1718 survivor N 0 0 2 2
1994 227 survivor Y 0 0 2 2
1994 403 survivor Y 0 0 1 1
1994 588 survivor Y 0 0 1 1
1994 2004 survivor N 227 234 1 1
1994 80 survivor Y 227 234 2 2
1994 1892 survivor N 0 0 1 1
1994 224 survivor Y 0 0 1 1
1994 218 survivor Y 0 0 2 2
1994 1578 survivor Y 0 0 2 2
1994 388 survivor Y 0 0 1 1
1994 1780 survivor Y 422 232 1 1
1994 1794 survivor Y 1578 254 2 2
1994 1436 survivor N 0 0 1 1
1994 1802 survivor Y 218 224 2 2
1994 233 survivor Y 0 0 1 1
1994 1805 survivor Y 1693 1562 2 2
1994 1767 survivor Y 1546 1565 1 1
1994 1449 survivor N 0 0 1 1
1994 1441 survivor N 0 0 1 1
1994 1443 survivor N 0 0 2 2
1994 1452 survivor N 0 0 1 1
1994 360 survivor N 0 0 1 1
1994 1716 survivor Y 0 0 1 1
1994 1693 survivor Y 0 0 2 2
1994 384 survivor Y 0 0 2 2
1994 1409 survivor Y 0 0 2 2
1994 2783 survivor Y 0 0 2 2
1994 2734 survivor Y 0 0 1 1
1994 1410 survivor Y 0 0 1 1
1994 386 survivor Y 0 0 2 2
1994 421 survivor Y 0 0 2 2
1994 352 survivor Y 0 0 1 1
1994 431 survivor Y 0 0 2 2
1994 1884 survivor Y 0 0 1 1
1994 486 survivor Y 1396 387 1 1
1994 487 survivor Y 1396 387 1 1
1994 1628 survivor Y 1523 6749 1 1
1994 490 survivor Y 226 1481 1 1
1994 315 survivor Y 227 234 2 2
1994 1660 survivor Y 1580 223 1 1
1994 1654 survivor Y 0 0 2 2
1994 1520 survivor Y 0 0 1 1
1994 1464 survivor N 0 0 1 1
1994 230 survivor Y 0 0 1 1
1994 1579 survivor Y 0 0 1 1
1994 1565 survivor Y 0 0 1 1
1994 433 survivor Y 0 0 2 2
1994 1898 survivor N 0 0 2 2
1994 1899 survivor N 0 0 1 1
1994 1925 survivor N 0 0 2 2
1994 1481 survivor Y 0 0 1 1
1994 1523 survivor Y 0 0 2 2
1994 58 survivor N 0 0 2 2
1994 2243 survivor Y 1408 1575 1 1
1994 1543 survivor N 0 0 2 2
1994 469 survivor N 1592 1402 1 1
1994 1437 survivor N 0 0 2 2
1994 1694 survivor Y 1592 1402 1 1
1994 1895 survivor N 0 0 1 1
1994 25 survivor N 1634 489 2 2
1994 81 survivor N 374 1884 1 1
1994 1496 survivor N 1546 1565 2 2
1994 79 survivor Y 227 234 2 2
1994 1438 survivor N 0 0 2 2
1994 1998 survivor Y 374 1884 1 1
1994 1999 survivor Y 374 1884 1 1
1994 2003 survivor N 421 360 1 1
1994 1574 survivor Y 0 0 2 2
1994 418 survivor Y 0 0 1 1
1994 2007 survivor N 1574 418 1 1
1994 2008 survivor N 1574 418 2 2
1994 2011 survivor N 1543 1436 1 1
1994 2013 survivor Y 1543 1436 1 1
1994 2014 survivor N 1543 1436 2 2
1994 2024 survivor N 1717 1716 0 1
1994 2025 survivor N 1717 1716 2 2
1994 1461 survivor N 0 0 2 2
1994 1582 survivor N 0 0 2 2
1994 1591 survivor N 0 0 1 1
1994 2015 survivor N 229 1924 1 1
1994 2016 survivor N 229 1924 1 1
1994 2018 survivor N 1523 1481 1 1
1994 2020 survivor N 1409 487 0 1
1994 2021 survivor N 1409 487 0 1
1994 2022 survivor N 1409 487 1 1
1994 2023 survivor N 1409 487 2 2
1994 3234 survivor N 1523 1481 1 1
1994 1567 survivor Y 0 0 2 2
1994 392 survivor N 0 0 1 1
1994 2026 survivor N 1819 403 0 1
1994 2027 survivor N 1819 403 1 1
1994 2029 survivor N 1819 403 1 1
1994 2034 survivor N 315 230 0 2
1994 2035 survivor Y 315 230 1 1
1994 2036 survivor N 315 230 2 2
1994 2037 survivor N 315 230 2 2
1994 2040 survivor N 222 1565 2 2
1994 2046 survivor N 2783 233 2 2
1994 2047 survivor N 2783 233 1 1
1994 2049 survivor N 1802 1628 1 1
1994 1782 survivor Y 427 1395 2 2
1994 2075 survivor N 0 0 2 2
1994 1729 survivor Y 267 266 1 1
1994 2050 survivor N 243 469 0 1
1994 2051 survivor N 243 469 2 2
1994 2053 survivor N 243 469 2 2
1994 2055 survivor N 1582 1591 2 2
1994 2164 survivor Y 358 1519 1 1
1994 2165 survivor N 358 1519 1 1
1994 2166 survivor N 358 1519 1 1
1994 1900 survivor N 0 0 2 2
1994 474 survivor Y 1582 1591 1 1
1994 2060 survivor N 1900 474 2 2
1994 2061 survivor N 1900 474 2 2
1994 2063 survivor N 1718 588 1 1
1994 2064 survivor N 1718 588 2 2
1994 2065 survivor N 1718 588 2 2
1994 2066 survivor N 1718 588 2 2
1994 1491 survivor N 0 0 1 1
1994 2170 survivor N 58 1899 0 2
1994 26 survivor N 243 231 2 2
1994 2141 survivor N 0 0 2 2
1994 1922 survivor N 0 0 2 2
1994 2068 survivor N 1437 1453 2 2
1994 2070 survivor N 1437 1453 2 2
1994 1689 survivor N 1397 242 1 1
1994 2076 survivor N 1730 1689 2 2
1994 2074 survivor N 1925 1660 2 2
1994 2077 survivor N 1693 1767 2 2
1994 2079 survivor N 386 1410 2 2
1994 2080 survivor N 386 1410 1 1
1994 2081 survivor N 386 1410 1 1
1994 2083 survivor N 384 352 2 2
1994 2085 survivor N 384 352 2 2
1994 2144 survivor N 2141 1579 2 2
1994 2087 survivor N 433 1449 1 1
1994 2149 survivor N 1578 1464 1 1
1994 2150 survivor N 1578 1464 2 2
1994 2151 survivor Y 1578 1464 1 1
1994 2154 survivor N 421 360 1 1
1994 2155 survivor N 218 224 1 1
1994 2067 survivor N 0 0 2 2
1994 2161 survivor N 1893 1491 2 2
1994 262 survivor Y 0 0 2 2
1994 1754 survivor Y 1577 388 2 2
1994 2424 immigrant N 0 0 2 2
1994 2194 immigrant N 0 0 1 1
1994 2193 immigrant N 0 0 2 2
1994 113 immigrant N 0 0 1 1
1994 1888 immigrant N 0 0 1 1
1994 78 immigrant N 262 258 2 2
1994 1879 immigrant N 1544 381 2 2
1994 1868 immigrant N 256 260 2 2
1994 67 immigrant N 1411 1584 2 2
1994 1986 immigrant N 1586 1615 0 2
1994 2187 immigrant N 0 0 2 2
1994 2191 immigrant Y 0 0 1 1
1994 2185 immigrant Y 0 0 1 1
1994 2188 immigrant N 0 0 2 2
1994 2186 immigrant Y 6891 6892 2 2
1994 2195 immigrant N 0 0 1 1
1994 2192 immigrant N 0 0 2 2
1994 2207 immigrant N 0 0 2 2
1994 2106 immigrant N 1754 1771 2 2
1994 6774 immigrant N 0 0 2 2
1995 2494 nestling Y 1574 418 1 1
1995 2495 nestling Y 1574 418 2 2
1995 2502 nestling Y 2110 1464 2 2
1995 2503 nestling Y 2110 1464 1 1
1995 2504 nestling N 2110 1464 2 2
1995 2508 nestling Y 1523 1481 1 1
1995 2509 nestling Y 1523 1481 2 2
1995 2510 nestling Y 1523 1481 1 1
1995 2511 nestling Y 1523 1481 1 1
1995 2512 nestling Y 1409 487 1 1
1995 2513 nestling Y 1409 487 2 2
1995 2514 nestling Y 1409 487 1 1
1995 2515 nestling Y 2083 2243 1 1
1995 2516 nestling Y 2083 2243 1 1
1995 2517 nestling Y 2083 2243 2 2
1995 2518 nestling Y 2083 2243 2 2
1995 2505 nestling Y 2462 1520 1 1
1995 2506 nestling Y 2462 1520 1 1
1995 2507 nestling Y 2462 1520 1 1
1995 2519 nestling Y 1461 1924 2 2
1995 2520 nestling Y 1461 1924 1 1
1995 2521 nestling Y 1461 1924 2 2
1995 2522 nestling Y 1802 1628 1 1
1995 2523 nestling Y 1802 1628 1 1
1995 2524 nestling Y 78 1780 1 1
1995 2525 nestling Y 78 1520 2 2
1995 2526 nestling Y 78 1520 1 1
1995 1054 nestling Y 427 2191 2 2
1995 2529 nestling Y 427 2191 2 2
1995 2530 nestling Y 427 2191 1 1
1995 2532 nestling Y 26 1694 1 1
1995 2533 nestling N 26 1694 2 2
1995 2534 nestling N 1443 1441 1 1
1995 2535 nestling N 218 224 2 2
1995 2536 nestling N 218 224 2 2
1995 2537 nestling N 218 224 2 2
1995 2538 nestling N 1819 113 0 2
1995 2539 nestling N 1819 113 2 2
1995 2540 nestling N 1819 113 0 2
1995 2541 nestling N 422 1896 0 2
1995 2542 nestling N 422 1896 2 2
1995 2543 nestling N 422 1896 2 2
1995 2544 nestling N 315 2018 0 2
1995 2545 nestling N 315 2018 0 2
1995 2546 nestling N 2450 2080 0 1
1995 2547 nestling N 2450 2080 0 1
1995 2548 nestling N 2450 2080 1 1
1995 2549 nestling Y 2065 2155 2 2
1995 2550 nestling Y 2065 2155 2 2
1995 2551 nestling Y 2065 2155 2 2
1995 2552 nestling Y 386 1410 2 2
1995 2553 nestling Y 386 1410 1 1
1995 2554 nestling Y 386 1410 1 1
1995 2557 nestling Y 1922 1689 2 2
1995 2558 nestling Y 1922 1689 2 2
1995 2556 nestling Y 25 469 2 2
1995 2559 nestling Y 2077 1880 2 2
1995 2560 nestling Y 2077 1880 1 1
1995 2561 nestling Y 2207 2047 2 2
1995 2562 nestling Y 2193 2081 1 1
1995 2563 nestling Y 2193 2081 2 2
1995 2566 nestling Y 384 352 2 2
1995 2567 nestling Y 384 352 2 2
1995 2568 nestling Y 384 352 2 2
1995 2569 nestling Y 1718 588 2 2
1995 2570 nestling Y 1718 588 2 2
1995 2571 nestling Y 1718 588 1 1
1995 2613 nestling N 0 0 2 2
1995 25 survivor N 1634 489 2 2
1995 2424 survivor N 0 0 2 2
1995 469 survivor N 1592 1402 1 1
1995 1922 survivor N 0 0 2 2
1995 1689 survivor N 1397 242 1 1
1995 1519 survivor N 0 0 1 1
1995 2203 survivor N 1922 1689 2 2
1995 2193 survivor N 0 0 2 2
1995 113 survivor N 0 0 1 1
1995 1523 survivor Y 0 0 2 2
1995 2243 survivor Y 1408 1575 1 1
1995 1437 survivor N 0 0 2 2
1995 1694 survivor Y 1592 1402 1 1
1995 81 survivor N 374 1884 1 1
1995 2141 survivor N 0 0 2 2
1995 1991 survivor N 427 1395 1 1
1995 474 survivor Y 1582 1591 1 1
1995 1900 survivor N 0 0 2 2
1995 1567 survivor Y 0 0 2 2
1995 1461 survivor N 0 0 2 2
1995 1924 survivor N 0 0 1 1
1995 1582 survivor N 0 0 2 2
1995 2015 survivor N 229 1924 1 1
1995 2016 survivor N 229 1924 1 1
1995 2065 survivor N 1718 588 2 2
1995 2066 survivor N 1718 588 2 2
1995 2027 survivor N 1819 403 1 1
1995 2060 survivor N 1900 474 2 2
1995 2047 survivor N 2783 233 1 1
1995 2055 survivor N 1582 1591 2 2
1995 2025 survivor N 1717 1716 2 2
1995 2164 survivor Y 358 1519 1 1
1995 2022 survivor N 1409 487 1 1
1995 2023 survivor N 1409 487 2 2
1995 2067 survivor N 0 0 2 2
1995 1996 survivor N 422 1896 2 2
1995 2035 survivor Y 315 230 1 1
1995 2036 survivor N 315 230 2 2
1995 2037 survivor N 315 230 2 2
1995 3234 survivor N 1523 1481 1 1
1995 2018 survivor N 1523 1481 1 1
1995 1998 survivor Y 374 1884 1 1
1995 1999 survivor Y 374 1884 1 1
1995 2011 survivor N 1543 1436 1 1
1995 2013 survivor Y 1543 1436 1 1
1995 2014 survivor N 1543 1436 2 2
1995 2049 survivor N 1802 1628 1 1
1995 2053 survivor N 243 469 2 2
1995 1899 survivor N 0 0 1 1
1995 58 survivor N 0 0 2 2
1995 1729 survivor Y 267 266 1 1
1995 2080 survivor N 386 1410 1 1
1995 2081 survivor N 386 1410 1 1
1995 2085 survivor N 384 352 2 2
1995 2074 survivor N 1925 1660 2 2
1995 2151 survivor Y 1578 1464 1 1
1995 2144 survivor N 2141 1579 2 2
1995 2154 survivor N 421 360 1 1
1995 2155 survivor N 218 224 1 1
1995 2076 survivor N 1730 1689 2 2
1995 2077 survivor N 1693 1767 2 2
1995 78 survivor N 262 258 2 2
1995 1438 survivor N 0 0 2 2
1995 67 survivor N 1411 1584 2 2
1995 2187 survivor N 0 0 2 2
1995 2083 survivor N 384 352 2 2
1995 2191 survivor Y 0 0 1 1
1995 26 survivor N 243 231 2 2
1995 1892 survivor N 0 0 1 1
1995 224 survivor Y 0 0 1 1
1995 218 survivor Y 0 0 2 2
1995 1718 survivor N 0 0 2 2
1995 1780 survivor Y 422 232 1 1
1995 1436 survivor N 0 0 1 1
1995 1802 survivor Y 218 224 2 2
1995 233 survivor Y 0 0 1 1
1995 1441 survivor N 0 0 1 1
1995 1443 survivor N 0 0 2 2
1995 360 survivor N 0 0 1 1
1995 1819 survivor Y 0 0 2 2
1995 1716 survivor Y 0 0 1 1
1995 1693 survivor Y 0 0 2 2
1995 384 survivor Y 0 0 2 2
1995 1409 survivor Y 0 0 2 2
1995 2783 survivor Y 0 0 2 2
1995 2734 survivor Y 0 0 1 1
1995 1410 survivor Y 0 0 1 1
1995 386 survivor Y 0 0 2 2
1995 427 survivor Y 0 0 2 2
1995 352 survivor Y 0 0 1 1
1995 431 survivor Y 0 0 2 2
1995 1884 survivor Y 0 0 1 1
1995 1896 survivor N 0 0 1 1
1995 487 survivor Y 1396 387 1 1
1995 1628 survivor Y 1523 6749 1 1
1995 490 survivor Y 226 1481 1 1
1995 315 survivor Y 227 234 2 2
1995 1520 survivor Y 0 0 1 1
1995 588 survivor Y 0 0 1 1
1995 1464 survivor N 0 0 1 1
1995 1579 survivor Y 0 0 1 1
1995 1565 survivor Y 0 0 1 1
1995 1925 survivor N 0 0 2 2
1995 422 survivor Y 0 0 2 2
1995 1481 survivor Y 0 0 1 1
1995 2185 survivor Y 0 0 1 1
1995 2211 survivor Y 1461 1924 2 2
1995 2212 survivor N 1461 1924 1 1
1995 2213 survivor N 1461 1924 1 1
1995 2220 survivor N 1409 487 0 2
1995 2222 survivor N 1409 487 1 1
1995 2425 survivor N 433 1449 1 1
1995 1574 survivor Y 0 0 2 2
1995 418 survivor Y 0 0 1 1
1995 2223 survivor N 80 1520 1 1
1995 2227 survivor N 1523 1481 2 2
1995 2228 survivor Y 427 2191 1 1
1995 2231 survivor N 2141 1579 1 1
1995 2236 survivor N 1718 588 1 1
1995 2237 survivor Y 1718 588 2 2
1995 2240 survivor N 1693 1565 2 2
1995 2242 survivor N 1693 1565 1 1
1995 2248 survivor N 386 1410 2 2
1995 2186 survivor Y 6891 6892 2 2
1995 2195 survivor N 0 0 1 1
1995 2429 survivor N 1879 2185 1 1
1995 2007 survivor N 1574 418 1 1
1995 2008 survivor N 1574 418 2 2
1995 2192 survivor N 0 0 2 2
1995 2207 survivor N 0 0 2 2
1995 2266 survivor N 58 1899 1 1
1995 2267 survivor N 58 1899 2 2
1995 2272 survivor N 2106 1436 1 1
1995 2283 survivor N 1582 1591 1 1
1995 1754 survivor Y 1577 388 2 2
1995 2110 immigrant N 259 1583 2 2
1995 2097 immigrant Y 262 258 1 1
1995 2459 immigrant N 0 0 2 2
1995 2122 immigrant N 435 257 2 2
1995 2450 immigrant Y 6893 6894 2 2
1995 2443 immigrant Y 0 0 1 1
1995 2439 immigrant Y 0 0 1 1
1995 2437 immigrant N 0 0 1 1
1995 2438 immigrant N 0 0 2 2
1995 2455 immigrant Y 0 0 1 1
1995 2462 immigrant Y 0 0 2 2
1995 2458 immigrant Y 0 0 2 2
1995 2456 immigrant Y 0 0 1 1
1995 2457 immigrant Y 0 0 2 2
1995 2486 immigrant Y 6891 6892 1 1
1995 2485 immigrant Y 0 0 1 1
1995 2555 immigrant N 0 0 2 2
1995 2500 immigrant Y 0 0 2 2
1995 2527 immigrant N 0 0 2 2
1995 6750 immigrant Y 0 0 2 2
1995 1557 immigrant N 0 0 1 1
1995 2445 immigrant Y 0 0 2 2
1995 2452 immigrant Y 0 0 1 1
1995 2453 immigrant Y 0 0 1 1
1995 2449 immigrant N 0 0 2 2
1995 2454 immigrant Y 0 0 1 1
1995 2487 immigrant Y 0 0 1 1
1995 1880 immigrant Y 1544 381 1 1
1995 2493 immigrant N 0 0 1 1
1995 2528 immigrant Y 2491 6924 2 2
1995 2531 immigrant N 0 0 2 2
1995 2565 immigrant Y 0 0 1 1
1995 2492 immigrant Y 0 0 2 2
1995 2564 immigrant N 0 0 2 2
1996 2637 nestling N 1922 1689 1 1
1996 2638 nestling N 1922 1689 0 2
1996 2639 nestling N 1922 1689 1 1
1996 2641 nestling N 1443 1441 0 2
1996 2642 nestling N 1443 1441 0 1
1996 2643 nestling N 1443 1441 0 1
1996 2644 nestling N 1443 1441 0 2
1996 896 nestling N 1718 588 0 2
1996 2648 nestling N 1718 588 0 1
1996 2649 nestling N 1718 588 0 2
1996 2645 nestling N 2066 1716 0 1
