Indiv	NatalYear	CoreNestling	ImmCohort	InclBr
1603-51079	2008	N	NA	N
1603-51080	2008	N	NA	N
1603-51090	2008	N	NA	N
1603-51091	2008	N	NA	N
1603-51092	2008	N	NA	N
1603-51093	2008	N	NA	N
1603-51106	2007	Y	NA	N
1603-51107	2007	Y	NA	N
1603-51108	2007	Y	NA	N
1603-51118	2007	Y	NA	N
1603-51119	2007	Y	NA	N
1603-51131	2007	Y	NA	N
1603-51132	2007	Y	NA	N
1603-51135	2007	Y	NA	N
1603-51136	2007	Y	NA	N
1603-51137	2007	Y	NA	N
1603-51138	2007	Y	NA	N
1603-51522	2008	N	NA	N
1603-51523	2008	N	NA	N
1603-51561	2008	Y	NA	N
1603-51562	2008	Y	NA	N
1603-51563	2008	Y	NA	N
1603-51565	2008	Y	NA	N
1603-51566	2008	Y	NA	N
1603-51567	2008	Y	NA	N
1603-51570	2008	Y	NA	N
1603-51571	2008	Y	NA	N
1603-51572	2008	Y	NA	N
1603-51573	2008	Y	NA	N
1603-51603	2008	N	NA	N
1603-51611	2008	N	NA	N
1603-51612	2008	N	NA	N
1603-51613	2008	N	NA	N
1603-51614	2008	N	NA	N
1603-51619	2008	N	NA	N
1603-51620	2008	N	NA	N
1603-51629	2008	N	NA	N
1603-51630	2008	N	NA	N
1603-51631	2008	N	NA	N
1603-51632	2008	N	NA	N
1603-51633	2008	N	NA	N
1603-51634	2008	N	NA	N
1603-51635	2008	N	NA	N
1603-51636	2008	N	NA	N
1603-51637	2008	N	NA	N
1603-51638	2008	N	NA	N
1603-51639	2008	N	NA	N
1603-51640	2008	N	NA	N
1603-51645	2008	N	NA	N
1603-51646	2008	N	NA	N
1603-51647	2008	N	NA	N
1603-51655	2008	N	NA	N
1603-51656	2008	N	NA	N
1603-51657	2008	N	NA	N
1603-51685	2009	N	NA	N
1603-51686	2009	N	NA	N
1603-51688	2009	N	NA	N
1603-51689	2009	N	NA	N
1603-51699	2009	N	NA	N
1603-51700	2009	N	NA	N
1603-51706	2008	Y	NA	N
1603-51707	2008	Y	NA	N
1603-51708	2008	Y	NA	N
1603-51709	2008	Y	NA	N
1603-51710	2008	Y	NA	N
1603-51711	2008	Y	NA	N
1603-51715	2008	Y	NA	N
1603-51716	2008	Y	NA	N
1603-51717	2008	Y	NA	N
1603-51731	2008	Y	NA	N
1603-51732	2008	Y	NA	N
1603-51733	2008	Y	NA	N
1603-51838	2009	Y	NA	N
1603-51839	2009	Y	NA	N
1603-51840	2009	Y	NA	N
1603-51843	2009	Y	NA	N
1603-51859	2009	Y	NA	N
1603-51860	2009	Y	NA	N
1603-51861	2009	Y	NA	N
1603-51896	2009	N	NA	N
1603-51897	2009	N	NA	N
1603-51898	2009	N	NA	N
1603-51899	2009	N	NA	N
1713-13201	2009	N	NA	N
1713-13229	2010	N	NA	N
1713-13230	2010	N	NA	N
1713-13231	2010	N	NA	N
1713-13232	2010	N	NA	N
1713-13233	2010	N	NA	N
1713-13234	2010	N	NA	N
1713-13241	2010	N	NA	N
1713-13242	2010	N	NA	N
1713-13243	2010	N	NA	N
1713-13256	2010	N	NA	N
1713-13257	2010	N	NA	N
1713-13258	2010	N	NA	N
1713-13265	2010	N	NA	N
1713-13285	2010	N	NA	N
1713-13286	2010	N	NA	N
1713-13287	2010	N	NA	N
1713-13288	2010	N	NA	N
1713-13289	2010	N	NA	N
1713-13290	2010	N	NA	N
1713-13291	2010	N	NA	N
1713-13292	2010	N	NA	N
1713-13305	2009	Y	NA	N
1713-13306	2009	Y	NA	N
1713-13344	2010	Y	NA	N
1713-13348	2010	Y	NA	N
1713-13349	2010	Y	NA	N
1713-13350	2010	Y	NA	N
1713-13351	2010	Y	NA	N
1713-13398	2010	Y	NA	N
1713-13399	2010	Y	NA	N
1713-13400	2010	Y	NA	N
1713-13636	2010	Y	NA	N
1713-13645	2010	Y	NA	N
1713-13646	2010	Y	NA	N
1713-13647	2010	Y	NA	N
1713-13650	2010	Y	NA	N
1713-13651	2010	Y	NA	N
1713-13661	2010	N	NA	N
1713-13662	2010	N	NA	N
1713-13673	2010	Y	NA	N
1713-13674	2010	Y	NA	N
1713-13675	2010	Y	NA	N
1713-13676	2010	Y	NA	N
1713-13695	2010	Y	NA	N
1713-13696	2010	Y	NA	N
1713-13697	2010	Y	NA	N
1713-13700	2010	Y	NA	N
1713-13702	2010	N	NA	N
1713-13703	2010	N	NA	N
1713-13704	2010	N	NA	N
1713-13709	2010	N	NA	N
1713-13710	2010	N	NA	N
1713-13711	2010	N	NA	N
1713-13715	2010	N	NA	N
1713-13716	2010	N	NA	N
1713-13717	2010	N	NA	N
1713-13718	2010	N	NA	N
1713-13725	2010	N	NA	N
1713-13726	2010	N	NA	N
1713-13727	2010	N	NA	N
1713-13728	2010	N	NA	N
1713-13732	2010	N	NA	N
1713-13733	2010	N	NA	N
1713-13734	2010	N	NA	N
1713-13745	2010	N	NA	N
1713-13746	2010	N	NA	N
1713-13748	2010	N	NA	N
1713-13750	2011	N	NA	N
1713-13751	2011	N	NA	N
1713-13752	2011	N	NA	N
1713-13754	2011	N	NA	N
1713-13761	2011	N	NA	N
1713-13762	2011	N	NA	N
1713-13763	2011	N	NA	N
1713-13764	2011	N	NA	N
1713-13782	2011	N	NA	N
1713-13786	2011	N	NA	N
1713-13787	2011	N	NA	N
1713-13790	2011	N	NA	N
1713-13791	2011	N	NA	N
1713-13792	2011	N	NA	N
1713-13793	2011	N	NA	N
1713-13794	2011	N	NA	N
1713-13795	2011	N	NA	N
1713-13796	2011	N	NA	N
1713-13797	2011	N	NA	N
1713-13798	2011	N	NA	N
1713-13901	2010	Y	NA	N
1713-13902	2010	Y	NA	N
1713-13903	2010	Y	NA	N
1713-13904	2010	Y	NA	N
1713-13905	2010	Y	NA	N
1713-13906	2010	Y	NA	N
1713-13907	2010	Y	NA	N
1713-13913	2010	N	NA	N
1713-13914	2010	N	NA	N
1713-13919	2010	Y	NA	N
1713-13920	2010	Y	NA	N
1713-13921	2010	Y	NA	N
1713-13922	2010	Y	NA	N
1713-13928	2010	Y	NA	N
1713-13929	2010	Y	NA	N
1713-13930	2010	Y	NA	N
1713-49029	2011	Y	NA	N
1713-49030	2011	Y	NA	N
1713-49041	2011	Y	NA	N
1713-49042	2011	Y	NA	N
1713-49043	2011	Y	NA	N
1713-49044	2011	Y	NA	N
1713-49048	2011	Y	NA	N
1713-49049	2011	Y	NA	N
1713-49050	2011	Y	NA	N
1713-49051	2011	Y	NA	N
1713-49063	2011	Y	NA	N
1713-49064	2011	Y	NA	N
1713-49065	2011	Y	NA	N
1713-49078	2011	Y	NA	N
1713-49079	2011	Y	NA	N
1713-49082	2011	Y	NA	N
1713-49083	2011	Y	NA	N
1713-49084	2011	Y	NA	N
1713-49085	2011	Y	NA	N
1713-49086	2011	Y	NA	N
1713-49120	2011	N	NA	N
1713-49121	2011	N	NA	N
1713-49122	2011	N	NA	N
1713-49123	2011	N	NA	N
1713-49124	2011	N	NA	N
1713-49125	2011	N	NA	N
1713-49127	2011	N	NA	N
1713-49128	2011	N	NA	N
1713-49129	2011	N	NA	N
1713-49135	2011	N	NA	N
1713-49136	2011	N	NA	N
1713-49137	2011	N	NA	N
1713-49138	2011	N	NA	N
1713-49139	2011	N	NA	N
1713-49140	2011	N	NA	N
1713-49148	2011	N	NA	N
1713-49149	2011	N	NA	N
1713-49150	2011	N	NA	N
1713-49153	2011	N	NA	N
1713-49154	2011	N	NA	N
1713-49155	2011	N	NA	N
1713-49156	2011	N	NA	N
1713-49170	2011	N	NA	N
1713-49171	2011	N	NA	N
1713-49172	2011	N	NA	N
1713-49176	2011	N	NA	N
1713-49177	2011	N	NA	N
1713-49186	2012	N	NA	N
1713-49194	2011	N	NA	N
1713-49195	2011	N	NA	N
1713-49217	2011	N	NA	N
1713-49218	2011	N	NA	N
1713-49219	2011	N	NA	N
1713-49223	2011	Y	NA	N
1713-49224	2011	Y	NA	N
1713-49225	2011	Y	NA	N
1713-49226	2011	Y	NA	N
1713-49236	2011	Y	NA	N
1713-49237	2011	Y	NA	N
1713-49256	2011	Y	NA	N
1713-49257	2011	Y	NA	N
1713-49258	2011	Y	NA	N
1713-49259	2011	Y	NA	N
1713-49304	2011	Y	NA	N
1713-49305	2011	Y	NA	N
1713-49355	2012	Y	NA	N
1713-49356	2012	Y	NA	N
1713-49357	2012	Y	NA	N
1713-49390	2012	Y	NA	N
1713-49391	2012	Y	NA	N
1713-49392	2012	Y	NA	N
1713-49501	2012	N	NA	N
1713-49502	2012	N	NA	N
1713-49510	2012	N	NA	N
1713-49511	2012	N	NA	N
1713-49513	2012	N	NA	N
1713-49514	2012	N	NA	N
1713-49515	2012	N	NA	N
1713-49528	2012	N	NA	N
1713-49529	2012	N	NA	N
1713-49531	2012	N	NA	N
1713-49532	2012	N	NA	N
1713-49540	2012	N	NA	N
1713-49541	2012	N	NA	N
1713-49542	2012	N	NA	N
1713-49543	2012	N	NA	N
1713-49552	2012	N	NA	N
1713-49565	2013	N	NA	N
1713-49566	2013	N	NA	N
1713-49567	2013	N	NA	N
1713-49578	2013	N	NA	N
1713-49579	2013	N	NA	N
1713-49580	2013	N	NA	N
1713-49581	2013	N	NA	N
1713-49582	2013	N	NA	N
1713-49583	2013	N	NA	N
1713-49584	2013	N	NA	N
1713-49587	2013	N	NA	N
1713-49588	2013	N	NA	N
1713-49589	2013	N	NA	N
1713-49590	2013	N	NA	N
1713-49593	2013	N	NA	N
1713-49594	2013	N	NA	N
1713-49595	2013	N	NA	N
1713-49596	2013	N	NA	N
1713-49725	2013	Y	NA	N
1713-49726	2013	Y	NA	N
1713-49727	2013	Y	NA	N
1713-49733	2013	Y	NA	N
1713-49734	2013	Y	NA	N
1713-49735	2013	Y	NA	N
1713-49739	2013	Y	NA	N
1713-49740	2013	Y	NA	N
1713-49741	2013	Y	NA	N
1713-49774	2013	Y	NA	N
1713-49775	2013	Y	NA	N
1713-49776	2013	Y	NA	N
1713-49792	2013	Y	NA	N
1713-49793	2013	Y	NA	N
1713-49794	2013	Y	NA	N
1713-49820	2013	N	NA	N
1713-49821	2013	N	NA	N
1713-49833	2013	N	NA	N
1713-49834	2013	N	NA	N
1713-49835	2013	N	NA	N
1713-49836	2013	N	NA	N
1713-49837	2013	N	NA	N
1713-49841	2013	N	NA	N
1713-49842	2013	N	NA	N
1713-49844	2013	N	NA	N
1713-49848	2013	N	NA	N
1713-49849	2013	N	NA	N
1713-49887	2013	N	NA	N
1713-89601	2014	N	NA	N
1713-89602	2014	N	NA	N
1713-89603	2014	N	NA	N
1713-89635	2014	N	NA	N
1713-89636	2014	N	NA	N
1713-89637	2014	N	NA	N
1713-89638	2014	N	NA	N
1713-89647	2014	N	NA	N
1713-89648	2014	N	NA	N
1713-89649	2014	N	NA	N
1713-89650	2014	N	NA	N
1713-89655	2014	N	NA	N
1713-89656	2014	N	NA	N
1713-89657	2014	N	NA	N
1713-89674	2014	N	NA	N
1713-89675	2014	N	NA	N
1713-89676	2014	N	NA	N
1713-89694	2014	N	NA	N
1713-89695	2014	N	NA	N
1713-89696	2014	N	NA	N
1713-89707	2014	N	NA	N
1713-89708	2014	N	NA	N
1713-89709	2014	N	NA	N
1713-89710	2014	N	NA	N
1713-89711	2014	N	NA	N
1713-89712	2014	N	NA	N
1713-89725	2014	N	NA	N
1713-89726	2014	N	NA	N
1713-89727	2014	N	NA	N
1713-89745	2014	N	NA	N
9999-00011	2005	N	NA	N
9999-00014	2007	N	NA	N
1713-49888	2013	N	NA	N
1043-44244	1997	Y	NA	N
1043-44245	1997	Y	NA	N
1043-44246	1997	Y	NA	N
1043-44247	1997	Y	NA	Y
1043-90512	1998	Y	NA	N
1043-90513	1998	Y	NA	N
1043-90571	1998	Y	NA	N
1063-42892	2002	Y	NA	N
1063-43071	2002	N	NA	N
1063-43072	2002	N	NA	N
1063-43447	2003	N	NA	N
1063-43448	2003	N	NA	N
1063-43449	2003	N	NA	N
1063-43464	2003	N	NA	N
1063-43465	2003	N	NA	N
1063-43466	2003	N	NA	N
1063-43467	2003	N	NA	N
1063-43479	2003	N	NA	N
1063-43566	2003	Y	NA	N
1063-43567	2003	Y	NA	N
1063-43568	2003	Y	NA	N
1063-43591	2003	Y	NA	N
1063-43592	2003	Y	NA	N
1063-43593	2003	Y	NA	N
1063-48966	2002	N	NA	N
1063-48967	2002	N	NA	N
1063-48968	2002	N	NA	N
1063-48969	2002	N	NA	N
1513-50080	2013	Y	NA	N
1513-50081	2013	Y	NA	N
1513-50082	2013	Y	NA	N
1513-50083	2013	Y	NA	N
1513-50084	2013	Y	NA	N
1513-50085	2013	Y	NA	N
1513-50132	1999	Y	NA	N
1513-50133	1999	Y	NA	N
1513-50134	1999	Y	NA	N
1513-50135	1999	Y	NA	N
1513-50151	1999	Y	NA	N
1513-50152	1999	Y	NA	N
1513-50153	1999	Y	NA	N
1513-50175	1999	Y	NA	N
1513-50286	1999	N	NA	Y
1513-50287	1999	N	NA	Y
1513-50329	1999	Y	NA	N
1513-50336	1999	Y	NA	N
1513-50337	1999	Y	NA	N
1513-50338	1999	Y	NA	N
1513-50394	2000	Y	NA	N
1513-50395	2000	Y	NA	N
1513-50396	2000	Y	NA	N
1513-50397	2000	Y	NA	N
1513-50775	2000	Y	NA	N
1513-50776	2000	Y	NA	N
1513-50777	2000	Y	NA	N
1513-50778	2000	Y	NA	N
1513-50865	2000	N	NA	N
1513-50866	2000	N	NA	N
1513-50914	2001	Y	NA	N
1513-50915	2001	Y	NA	N
1513-50916	2001	Y	NA	N
1513-50917	2001	Y	NA	N
1513-50996	2001	Y	NA	Y
1513-50997	2001	Y	NA	Y
1513-50998	2001	Y	NA	N
1573-65011	2003	N	NA	N
1573-65021	2003	N	NA	N
1573-65059	2004	N	NA	N
1573-65060	2004	N	NA	N
1573-65061	2004	N	NA	N
1573-65062	2004	N	NA	N
1573-65086	2004	N	NA	N
1573-65087	2004	N	NA	N
1573-65088	2004	N	NA	N
1573-65920	2004	Y	NA	N
1573-65921	2004	Y	NA	N
1573-65922	2004	Y	NA	N
1573-65985	2004	Y	NA	N
1573-65986	2004	Y	NA	N
1573-65988	2004	Y	NA	N
1573-66079	2013	Y	NA	N
1573-66080	2013	Y	NA	N
1573-66081	2013	Y	NA	N
1573-66082	2013	Y	NA	N
1573-66093	2014	N	NA	N
1573-66094	2014	N	NA	N
1573-66548	2004	Y	NA	N
1573-66549	2004	Y	NA	N
1573-66561	2004	Y	NA	N
1573-66562	2004	Y	NA	N
1573-66563	2004	Y	NA	N
1573-66564	2004	Y	NA	N
1573-66688	2005	N	NA	N
1573-66689	2005	N	NA	N
1573-66696	2005	N	NA	N
1573-66697	2005	N	NA	N
1573-66698	2005	N	NA	N
1573-66699	2005	N	NA	N
1573-97929	2005	Y	NA	N
1573-97930	2005	Y	NA	N
1573-97931	2005	Y	NA	N
1573-97936	2005	Y	NA	N
1573-97937	2005	Y	NA	N
1573-97938	2005	Y	NA	N
1573-97939	2005	Y	NA	N
1603-16511	2005	N	NA	N
1603-16512	2005	N	NA	N
1603-16513	2005	N	NA	N
1603-16532	2005	N	NA	N
1603-16533	2005	N	NA	N
1603-16563	2005	N	NA	N
1603-16564	2005	N	NA	N
1603-16565	2005	N	NA	N
1603-16579	2006	N	NA	N
1603-16580	2006	N	NA	N
1603-16581	2006	N	NA	N
1603-16687	2006	Y	NA	N
1603-16688	2006	Y	NA	N
1603-16689	2006	Y	NA	N
1603-16692	2006	Y	NA	N
1603-16693	2006	Y	NA	N
1603-16694	2006	Y	NA	N
1603-17166	2006	N	NA	N
1603-17167	2006	N	NA	N
1603-17168	2006	N	NA	N
1603-17186	2007	N	NA	N
1603-17187	2007	N	NA	N
1603-17188	2007	N	NA	N
1603-17189	2007	N	NA	N
1603-17259	2006	Y	NA	N
1603-17260	2006	Y	NA	N
1603-17261	2006	Y	NA	N
1603-17489	2007	Y	NA	N
1603-17490	2007	Y	NA	N
1603-17493	2007	Y	NA	N
1603-17494	2007	Y	NA	N
1603-17495	2007	Y	NA	N
1603-51056	2008	N	NA	N
1603-51057	2008	N	NA	N
1603-51084	2008	N	NA	N
1603-51085	2008	N	NA	N
1603-51122	2007	Y	NA	N
1603-51123	2007	Y	NA	N
1603-51124	2007	Y	NA	N
1603-51178	2008	Y	NA	N
1603-51179	2008	Y	NA	N
1603-51183	2008	Y	NA	N
1603-51184	2008	Y	NA	N
1603-51185	2008	Y	NA	N
1603-51186	2008	Y	NA	N
1603-51569	2008	Y	NA	N
1603-51574	2008	Y	NA	N
1603-51575	2008	Y	NA	N
1603-51576	2008	Y	NA	N
1603-51592	2008	Y	NA	N
1603-51593	2008	Y	NA	N
1603-51594	2008	Y	NA	N
1603-51661	2008	N	NA	N
1603-51662	2008	N	NA	N
1603-51663	2008	N	NA	N
1603-51680	2008	N	NA	N
1603-51692	2009	N	NA	N
1603-51693	2009	N	NA	N
1603-51696	2009	N	NA	N
1603-51697	2009	N	NA	N
1603-51698	2009	N	NA	N
1603-51748	2008	Y	NA	N
1603-51749	2008	Y	NA	N
1603-51750	2008	Y	NA	N
1603-51790	2008	Y	NA	N
1603-51791	2008	Y	NA	N
1603-51792	2008	Y	NA	N
1603-51844	2009	Y	NA	N
1603-51845	2009	Y	NA	N
1603-51846	2009	Y	NA	N
1603-51847	2009	Y	NA	N
1603-51881	2009	Y	NA	N
1603-51882	2009	Y	NA	N
1603-51885	2009	Y	NA	N
1603-51886	2009	Y	NA	N
1603-51887	2009	Y	NA	N
1713-13236	2010	N	NA	N
1713-13297	2010	N	NA	N
1713-13298	2010	N	NA	N
1713-13299	2010	N	NA	N
1713-13316	2009	Y	NA	N
1713-13317	2009	Y	NA	N
1713-13318	2009	Y	NA	N
1713-13394	2010	Y	NA	N
1713-13395	2010	Y	NA	N
1713-13396	2010	Y	NA	N
1713-13397	2010	Y	NA	N
1713-13486	2013	Y	NA	N
1713-13487	2013	Y	NA	N
1713-13488	2013	Y	NA	N
1713-13493	2013	N	NA	N
1713-13494	2013	N	NA	N
1713-13495	2013	N	NA	N
1713-13496	2013	N	NA	N
1713-13608	2010	Y	NA	N
1713-13609	2010	Y	NA	N
1713-13610	2010	Y	NA	N
1713-13611	2010	Y	NA	N
1713-13632	2010	Y	NA	N
1713-13633	2010	Y	NA	N
1713-13634	2010	Y	NA	N
1713-13635	2010	Y	NA	N
1713-13639	2010	Y	NA	N
1713-13640	2010	Y	NA	N
1713-13641	2010	Y	NA	N
1713-13642	2010	Y	NA	N
1713-13923	2010	N	NA	N
1713-13924	2010	N	NA	N
1713-13925	2010	N	NA	N
1713-14000	2011	Y	NA	N
1713-49001	2011	Y	NA	N
1713-49002	2011	Y	NA	N
1713-49003	2011	Y	NA	N
1713-49007	2011	Y	NA	N
1713-49008	2011	Y	NA	N
1713-49009	2011	Y	NA	N
1713-49010	2011	Y	NA	N
1713-49068	2011	Y	NA	N
1713-49069	2011	Y	NA	N
1713-49070	2011	Y	NA	N
1713-49071	2011	Y	NA	N
1713-49100	2011	Y	NA	N
1713-49103	2011	N	NA	N
1713-49104	2011	N	NA	N
1713-49105	2011	N	NA	N
1713-49106	2011	N	NA	N
1713-49111	2011	N	NA	N
1713-49112	2011	N	NA	N
1713-49113	2011	N	NA	N
1713-49114	2011	N	NA	N
1713-49173	2011	N	NA	N
1713-49174	2011	N	NA	N
1713-49185	2012	N	NA	N
1713-49201	2011	Y	NA	N
1713-49202	2011	Y	NA	N
1713-49203	2011	Y	NA	N
1713-49221	2011	Y	NA	N
1713-49222	2011	Y	NA	N
1713-49238	2011	Y	NA	N
1713-49239	2011	Y	NA	N
1713-49283	2011	Y	NA	N
1713-49284	2011	Y	NA	N
1713-49286	2011	Y	NA	N
1713-49287	2011	Y	NA	N
1713-49288	2011	Y	NA	N
1713-49289	2011	Y	NA	N
1713-49294	2011	Y	NA	N
1713-49295	2011	Y	NA	N
1713-49361	2012	Y	NA	N
1713-49362	2012	Y	NA	N
1713-49373	2012	Y	NA	N
1713-49396	2004	Y	NA	N
1713-49507	2012	N	NA	N
1713-49508	2012	N	NA	N
1713-49509	2012	N	NA	N
1713-49512	2012	N	NA	N
1713-49555	2013	N	NA	N
1713-49556	2013	N	NA	N
1713-49557	2013	N	NA	N
1713-49571	2013	N	NA	N
1713-49572	2013	N	NA	N
1713-49573	2013	N	NA	N
1713-49574	2013	N	NA	N
1713-49599	2013	N	NA	N
1713-49600	2013	N	NA	N
1713-49721	2013	Y	NA	N
1713-49722	2013	Y	NA	N
1713-49723	2013	Y	NA	N
1713-49724	2013	Y	NA	N
1713-49771	2013	Y	NA	N
1713-49772	2013	Y	NA	N
1713-49773	2013	Y	NA	N
1713-49777	2013	Y	NA	N
1713-49799	2013	Y	NA	N
1713-49800	2013	Y	NA	N
1713-49824	2013	N	NA	N
1713-49825	2013	N	NA	N
1713-49831	2013	N	NA	N
1713-49832	2013	N	NA	N
1713-49858	2013	N	NA	N
1713-49859	2013	N	NA	N
1713-49860	2013	N	NA	N
1713-49866	2013	N	NA	N
1713-49867	2013	N	NA	N
1713-49872	2013	N	NA	N
1713-49876	2013	N	NA	N
1713-49877	2013	N	NA	N
1713-49878	2013	N	NA	N
1713-49879	2013	N	NA	N
1713-49880	2013	N	NA	N
1713-89615	2014	N	NA	N
1713-89616	2014	N	NA	N
1713-89617	2014	N	NA	N
1713-89624	2014	N	NA	N
1713-89625	2014	N	NA	N
1713-89626	2014	N	NA	N
1713-89633	2014	N	NA	N
1713-89634	2014	N	NA	N
1713-89686	2014	N	NA	N
1713-89687	2014	N	NA	N
1713-89688	2014	N	NA	N
1713-89717	2014	N	NA	N
1713-89718	2014	N	NA	N
1713-89719	2014	N	NA	N
1713-89732	2014	N	NA	N
1713-89733	2014	N	NA	N
1713-89750	2014	N	NA	N
1713-89751	2014	N	NA	N
9999-00012	2006	N	NA	N
9999-00013	2007	N	NA	N
9999-00027	2013	N	NA	N
9999-99997	2004	Y	NA	N
9999-99998	2003	Y	NA	N
9999-99999	2005	Y	NA	N
q-nG	2013	Y	NA	N
1013-63390	1992	Y	NA	N
1063-42823	2002	Y	NA	N
1063-42824	2002	Y	NA	N
1063-42825	2002	Y	NA	N
1063-42840	2002	Y	NA	N
1063-42841	2002	Y	NA	N
1063-42842	2002	Y	NA	N
1063-42844	2002	Y	NA	N
1063-42880	2002	Y	NA	N
1063-43073	2002	N	NA	N
1063-43074	2002	N	NA	N
1063-43075	2002	N	NA	N
1063-43076	2002	N	NA	N
1063-43160	2002	Y	NA	N
1063-43161	2002	Y	NA	N
1063-43176	2002	Y	NA	N
1063-43177	2002	Y	NA	N
1063-43178	2002	Y	NA	N
1063-43483	2003	N	NA	N
1063-43484	2003	N	NA	N
1063-43553	2003	Y	NA	N
1063-43554	2003	Y	NA	N
1063-43586	2003	Y	NA	N
1063-43587	2003	Y	NA	N
1063-43600	2003	Y	NA	N
1063-48700	2001	N	NA	N
1063-48901	2001	N	NA	N
1063-48902	2001	N	NA	N
1063-48939	2001	N	NA	N
1063-48940	2001	N	NA	N
1063-48941	2001	N	NA	Y
1163-68286	1998	Y	NA	N
1163-68287	1998	Y	NA	N
1163-68288	1998	Y	NA	N
1163-68289	1998	Y	NA	N
1573-65923	2004	Y	NA	N
1573-65924	2004	Y	NA	N
1573-65925	2004	Y	NA	N
1573-66056	2013	Y	NA	N
1573-66057	2013	Y	NA	N
1573-66058	2013	Y	NA	N
1573-66064	2013	Y	NA	N
1573-66065	2013	Y	NA	N
1573-66066	2013	Y	NA	N
1573-66068	2013	Y	NA	N
1573-66069	2013	Y	NA	N
1573-66070	2013	Y	NA	N
1573-66095	2014	N	NA	N
1573-66096	2014	N	NA	N
1573-66545	2004	Y	NA	N
1573-66546	2004	Y	NA	N
1573-66550	2004	Y	NA	N
1573-66632	2004	N	NA	N
1573-66633	2004	N	NA	N
1573-66670	2005	N	NA	N
1573-66671	2005	N	NA	N
1573-66672	2005	N	NA	N
1573-97911	2005	Y	NA	N
1573-97912	2005	Y	NA	N
1573-97913	2005	Y	NA	N
1573-97914	2005	Y	NA	N
1573-97940	2005	Y	NA	N
1573-97941	2005	Y	NA	N
1573-97942	2005	Y	NA	N
1603-16566	2005	N	NA	N
1603-16567	2005	N	NA	N
1603-16607	2005	Y	NA	N
1603-16608	2005	Y	NA	N
1603-16663	2006	Y	NA	N
1603-16664	2006	Y	NA	N
1603-16665	2006	Y	NA	N
1603-17150	2006	N	NA	N
1603-17151	2006	N	NA	N
1603-17152	2006	N	NA	N
1603-17170	2006	N	NA	N
1603-17171	2006	N	NA	N
1603-17250	2006	Y	NA	N
1603-17251	2006	Y	NA	N
1603-17252	2006	Y	NA	N
1603-17290	2006	Y	NA	N
1603-17291	2006	Y	NA	N
1603-17292	2006	Y	NA	N
1603-17293	2006	Y	NA	N
1603-17411	2006	Y	NA	N
1603-17412	2006	Y	NA	N
1603-17474	2007	Y	NA	N
1603-17475	2007	Y	NA	N
1603-17476	2007	Y	NA	N
1603-17477	2007	Y	NA	N
1603-51034	2007	N	NA	N
1603-51035	2007	N	NA	N
1603-51113	2007	Y	NA	N
1603-51114	2007	Y	NA	N
1603-51149	2007	Y	NA	N
1603-51150	2007	Y	NA	N
1603-51194	2008	Y	NA	N
1603-51502	2008	Y	NA	N
1603-51511	2008	Y	NA	N
1603-51512	2008	Y	NA	N
1603-51513	2008	Y	NA	N
1603-51514	2008	Y	NA	N
1603-51515	2008	Y	NA	N
1603-51548	2008	Y	NA	N
1603-51608	2008	N	NA	N
1603-51609	2008	N	NA	N
1603-51610	2008	N	NA	N
1603-51712	2008	Y	NA	N
1603-51713	2008	Y	NA	N
1603-51714	2008	Y	NA	N
1603-51720	2008	Y	NA	N
1603-51721	2008	Y	NA	N
1603-51722	2008	Y	NA	N
1603-51740	2008	Y	NA	N
1603-51856	2009	Y	NA	N
1603-51857	2009	Y	NA	N
1603-51858	2009	Y	NA	N
1603-51868	2009	Y	NA	N
1603-51879	2009	Y	NA	N
1603-51880	2009	Y	NA	N
1713-13237	2010	N	NA	N
1713-13238	2010	N	NA	N
1713-13239	2010	N	NA	N
1713-13240	2010	N	NA	N
1713-13244	2010	N	NA	N
1713-13245	2010	N	NA	N
1713-13246	2010	N	NA	N
1713-13247	2010	N	NA	N
1713-13315	2009	Y	NA	N
1713-13371	2010	Y	NA	N
1713-13372	2010	Y	NA	N
1713-13373	2010	Y	NA	N
1713-13374	2010	Y	NA	N
1713-13393	2010	Y	NA	N
1713-13484	2013	Y	NA	N
1713-13485	2013	Y	NA	N
1713-13601	2010	Y	NA	N
1713-13602	2010	Y	NA	N
1713-13603	2010	Y	NA	N
1713-13719	2010	N	NA	N
1713-13720	2010	N	NA	N
1713-13737	2010	N	NA	N
1713-13742	2010	N	NA	N
1713-13743	2010	N	NA	N
1713-13759	2011	N	NA	N
1713-13760	2011	N	NA	N
1713-13765	2011	N	NA	N
1713-13799	2011	N	NA	N
1713-13800	2011	N	NA	N
1713-13908	2010	Y	NA	N
1713-13909	2010	Y	NA	N
1713-13910	2010	Y	NA	N
1713-13911	2010	Y	NA	N
1713-13945	2010	Y	NA	N
1713-13988	2011	N	NA	N
1713-13989	2011	N	NA	N
1713-13990	2011	N	NA	N
1713-49025	2011	Y	NA	N
1713-49026	2011	Y	NA	N
1713-49027	2011	Y	NA	N
1713-49028	2011	Y	NA	N
1713-49052	2011	Y	NA	N
1713-49053	2011	Y	NA	N
1713-49054	2011	Y	NA	N
1713-49091	2011	Y	NA	N
1713-49092	2011	Y	NA	N
1713-49093	2011	Y	NA	N
1713-49101	2011	N	NA	N
1713-49102	2011	N	NA	N
1713-49141	2011	N	NA	N
1713-49142	2011	N	NA	N
1713-49143	2011	N	NA	N
1713-49144	2011	N	NA	N
1713-49220	2011	Y	NA	N
